1,0.00,0.01,32.76
2,0.00,0.01,33.18
3,0.00,0.00,34.02
4,0.00,0.01,33.18
5,0.00,0.00,32.76
7,0.00,0.01,31.17
8,0.00,0.01,32.76
9,0.00,0.00,32.36
10,0.00,0.01,32.76
11,0.00,0.00,32.36
12,0.00,0.01,32.76
13,0.00,0.01,33.60
15,0.00,0.01,32.76
16,0.00,0.01,32.76
17,0.00,0.01,33.18
18,0.00,0.01,33.18
19,0.00,0.01,33.18
20,0.00,0.00,31.56
21,0.00,0.00,32.76
23,0.00,0.00,32.76
24,0.00,0.01,32.76
25,0.00,0.01,33.18
26,0.00,0.02,32.76
27,0.00,0.03,32.76
28,0.00,0.04,32.76
30,0.00,0.04,32.76
31,0.00,0.05,32.76
32,0.00,0.06,33.18
33,0.00,0.07,32.76
34,0.00,0.06,32.76
35,0.00,0.06,33.18
36,0.00,0.05,31.96
38,0.00,0.06,33.18
39,0.00,0.06,33.18
40,0.00,0.08,32.76
41,0.00,0.08,32.76
42,0.00,0.08,33.18
43,0.00,0.08,33.18
45,0.00,0.06,33.18
46,0.00,0.06,33.18
47,0.00,0.07,33.18
48,0.00,0.07,33.18
49,0.00,0.07,33.18
50,0.00,0.06,35.80
51,0.00,0.06,34.90
53,0.00,0.06,32.76
54,0.00,0.05,33.18
55,0.00,0.06,33.18
56,0.00,0.07,33.18
57,0.00,0.07,33.60
58,0.00,0.07,33.18
60,0.00,0.08,33.18
61,0.00,0.08,31.56
62,0.00,0.09,33.18
63,0.00,0.09,33.18
64,0.00,0.08,32.76
65,0.00,0.07,32.76
66,0.00,0.07,32.76
68,0.00,0.08,33.18
69,0.00,0.08,33.18
70,0.00,0.08,31.96
71,0.00,0.07,34.02
72,0.00,0.06,33.60
73,0.00,0.07,33.18
74,0.00,0.07,33.18
76,0.00,0.05,33.60
77,0.00,0.04,33.18
78,0.00,0.04,32.76
79,0.00,0.04,33.60
80,0.00,0.03,33.18
81,0.00,0.02,33.18
83,0.00,0.02,33.18
84,0.00,0.02,32.76
85,0.00,0.02,33.18
86,0.00,0.01,33.18
87,0.00,0.01,32.36
88,0.00,0.01,33.18
89,0.00,0.01,33.18
91,0.00,0.01,31.96
92,0.00,0.01,35.35
93,0.00,0.01,34.46
94,0.00,0.01,32.76
95,0.00,0.01,32.76
96,0.00,0.01,31.96
98,0.00,0.01,33.60
99,0.00,0.01,33.18
100,0.00,0.01,33.18
101,0.00,0.01,33.18
102,0.00,0.01,33.18
103,0.00,0.01,32.36
104,0.00,0.00,33.18
106,0.00,0.01,33.18
107,0.00,0.01,33.18
108,0.00,0.01,33.18
109,0.00,0.01,33.18
110,0.00,0.01,33.60
111,0.00,0.01,33.18
113,0.00,0.01,33.18
114,0.00,0.01,34.02
115,0.00,0.01,33.18
116,0.00,0.00,33.18
117,0.00,0.00,32.76
118,0.00,0.01,33.60
119,0.00,0.01,33.18
121,0.00,0.01,33.60
122,0.00,0.00,33.18
123,0.00,0.00,33.60
124,0.00,0.01,32.76
125,0.00,0.00,33.18
126,0.00,0.00,33.18
127,0.00,0.00,33.18
129,0.00,0.01,33.18
130,0.00,0.01,34.02
131,0.00,0.00,33.60
132,0.00,0.01,33.18
133,0.00,0.00,34.02
134,0.00,0.00,33.18
136,0.00,0.01,34.46
137,0.00,0.01,33.18
138,0.00,0.01,32.76
139,0.00,0.00,33.18
140,0.00,0.01,33.18
141,0.00,0.01,33.18
142,0.00,0.01,33.60
144,0.00,0.01,34.90
145,0.00,0.01,33.60
146,0.00,0.01,34.46
147,0.00,0.01,33.60
148,0.00,0.01,33.18
149,0.00,0.01,33.18
151,0.00,0.01,33.18
152,0.00,0.01,38.20
153,0.00,0.01,33.18
154,0.00,0.01,33.18
155,0.00,0.01,33.18
156,0.00,0.01,33.18
157,0.00,0.01,33.18
159,0.00,0.01,31.96
160,0.00,0.01,33.18
161,0.00,0.01,33.60
162,0.00,0.01,37.22
163,0.00,0.01,33.18
164,0.00,0.01,33.18
166,0.00,0.00,32.76
167,0.00,0.01,34.46
168,0.00,0.01,33.60
169,0.00,0.01,34.46
170,0.00,0.01,33.18
171,0.00,0.02,34.02
172,0.00,0.02,33.18
174,0.00,0.02,33.60
175,0.00,0.01,33.18
176,0.00,0.01,33.18
177,0.00,0.01,33.18
178,0.00,0.01,33.18
179,0.00,0.01,33.18
181,0.00,0.01,33.60
182,0.00,0.01,33.60
183,0.00,0.01,33.60
184,0.00,0.01,33.18
185,0.00,0.01,33.60
186,0.00,0.01,33.18
187,0.00,0.01,33.60
189,0.00,0.01,34.02
190,0.00,0.01,33.60
191,0.00,0.01,33.18
192,0.00,0.01,34.02
193,0.00,0.00,33.18
194,0.00,0.01,33.60
195,0.00,0.01,33.60
197,0.00,0.01,33.60
198,0.00,0.01,33.60
199,0.00,0.00,33.18
200,0.00,0.01,33.18
201,0.00,0.01,33.60
202,0.00,0.01,32.76
204,0.00,0.00,33.60
205,0.00,0.01,35.35
206,0.00,0.01,34.02
207,0.00,0.01,34.46
208,0.00,0.00,33.60
209,0.00,0.00,34.02
211,0.00,0.01,33.60
212,0.00,0.01,33.60
213,0.00,0.00,33.60
214,0.00,0.01,33.60
215,0.00,0.00,33.60
216,0.00,0.01,33.60
217,0.00,0.00,30.41
219,0.00,0.01,33.18
220,0.00,0.00,32.76
221,0.00,0.00,33.60
222,0.00,0.01,33.60
223,0.00,0.01,33.60
224,0.00,0.00,33.60
226,0.00,0.00,32.76
227,0.00,0.01,33.60
228,0.00,0.01,32.76
229,0.00,0.00,33.60
230,0.00,0.00,33.60
231,0.00,0.00,33.60
232,0.00,0.00,33.60
234,0.00,0.00,34.02
235,0.00,0.01,33.60
236,0.00,0.00,34.02
237,0.00,0.01,33.60
238,0.00,0.01,33.60
239,0.00,0.01,33.60
241,0.00,0.00,33.60
242,0.00,0.01,33.60
243,0.00,0.01,33.60
244,0.00,0.01,33.60
245,0.00,0.01,34.02
246,0.00,0.00,34.02
247,0.00,0.01,34.02
249,0.00,0.00,33.60
250,0.00,0.01,33.60
251,0.00,0.01,32.36
252,0.00,0.00,33.60
253,0.00,0.01,32.76
254,0.00,0.01,33.60
256,0.00,0.00,34.46
257,0.00,0.00,33.60
258,0.00,0.00,33.18
259,0.00,0.01,34.02
260,0.00,0.00,33.60
261,0.00,0.01,33.60
262,0.00,0.00,36.27
264,0.00,0.00,34.02
265,0.00,0.00,34.02
266,0.00,0.00,34.02
267,0.00,0.00,33.60
268,0.00,0.00,34.02
269,0.00,0.01,34.02
271,0.00,0.01,33.60
272,0.00,0.02,34.02
273,0.00,0.03,33.60
274,0.00,0.03,34.02
275,0.00,0.03,34.02
276,0.00,0.03,33.60
277,0.00,0.03,33.18
279,0.00,0.03,33.60
280,0.00,0.04,33.18
281,0.00,0.05,34.02
282,0.00,0.05,34.02
283,0.00,0.07,34.02
284,0.00,0.08,34.02
286,0.00,0.07,33.18
287,0.00,0.06,36.27
288,0.00,0.05,34.02
289,0.00,0.06,34.02
290,0.00,0.06,34.02
291,0.00,0.06,34.90
292,0.00,0.06,33.60
294,0.00,0.04,33.60
295,0.00,0.02,34.02
296,0.00,0.01,34.02
297,0.00,0.01,34.02
298,0.00,0.01,33.60
299,0.00,0.00,33.60
301,0.00,0.00,33.60
302,0.00,0.00,33.60
303,0.00,0.00,34.46
304,0.00,0.01,34.02
305,0.00,0.01,34.02
306,0.00,0.01,34.02
308,0.00,0.00,31.17
309,0.00,0.00,34.02
310,0.00,0.00,34.02
311,0.00,0.00,33.60
312,0.00,0.01,34.02
313,0.00,0.00,36.27
314,0.00,0.00,34.90
316,0.00,0.01,34.90
317,0.00,0.00,34.02
318,0.00,0.01,33.60
319,0.00,0.01,34.02
320,0.00,0.01,33.60
321,0.00,0.01,33.60
323,0.00,0.01,34.02
324,0.00,0.01,34.02
325,0.00,0.01,34.02
326,0.00,0.00,34.90
327,0.00,0.00,34.02
328,0.00,0.00,34.02
329,0.00,0.00,34.02
331,0.00,0.00,34.02
332,0.00,0.00,34.02
333,0.00,0.01,34.02
334,0.00,0.01,34.02
335,0.00,0.00,34.46
336,0.00,0.00,34.02
338,0.00,0.00,34.02
339,0.00,0.00,34.02
340,0.00,0.01,34.46
341,0.00,0.01,34.02
342,0.00,0.00,34.90
343,0.00,0.00,34.02
344,0.00,0.01,34.02
346,0.00,0.01,34.02
347,0.00,0.01,34.02
348,0.00,0.02,34.02
349,0.00,0.02,34.02
350,0.00,0.04,33.60
351,0.00,0.06,33.60
353,0.00,0.06,33.60
354,0.00,0.05,34.02
355,0.00,0.05,34.46
356,0.00,0.05,33.60
357,0.00,0.05,34.02
358,0.00,0.07,34.02
359,0.00,0.07,34.02
361,0.00,0.06,34.02
362,0.00,0.07,34.02
363,0.00,0.07,34.02
364,0.00,0.08,37.71
365,0.00,0.08,34.46
366,0.00,0.07,34.02
368,0.00,0.06,34.46
369,0.00,0.06,34.02
370,0.00,0.06,34.02
371,0.00,0.06,33.18
372,0.00,0.07,34.02
373,0.00,0.07,34.02
374,0.00,0.07,31.56
376,0.00,0.07,33.60
377,0.00,0.06,35.35
378,0.00,0.04,34.46
379,0.00,0.02,34.02
380,0.00,0.00,34.02
381,0.00,0.01,34.46
383,0.00,0.00,34.02
384,0.00,0.00,33.60
385,0.00,0.01,34.02
386,0.00,0.00,34.46
387,0.00,0.01,34.02
388,0.00,0.01,34.02
389,0.00,0.01,34.02
391,0.00,0.01,34.02
392,0.00,0.01,33.60
393,0.00,0.01,34.02
394,0.00,0.01,32.76
395,0.00,0.02,34.02
396,0.00,0.03,34.02
398,0.00,0.03,34.02
399,0.00,0.02,31.56
400,0.00,0.01,34.02
401,0.00,0.01,34.02
402,0.00,0.02,34.02
403,0.00,0.01,35.35
404,0.00,0.02,34.02
406,0.00,0.05,33.60
407,0.00,0.07,34.46
408,0.00,0.07,34.02
409,0.00,0.07,35.80
410,0.00,0.08,34.46
411,0.00,0.08,34.90
413,0.00,0.08,34.02
414,0.00,0.08,34.46
415,0.00,0.08,33.60
416,0.00,0.07,34.02
417,0.00,0.07,34.46
418,0.00,0.08,34.46
419,0.00,0.07,34.02
421,0.00,0.08,34.02
422,0.00,0.08,34.46
423,0.00,0.07,34.46
424,0.00,0.07,34.46
425,0.00,0.07,34.02
426,0.00,0.07,34.02
428,0.00,0.07,34.46
429,0.00,0.06,34.02
430,0.00,0.04,34.46
431,0.00,0.03,34.02
432,0.00,0.02,34.02
433,0.00,0.01,32.36
434,0.00,0.01,34.02
436,0.00,0.01,34.02
437,0.00,0.01,34.90
438,0.00,0.01,34.02
439,0.00,0.01,34.02
440,0.00,0.01,34.02
441,0.00,0.01,34.02
443,0.00,0.03,34.02
444,0.00,0.05,34.46
445,0.00,0.04,34.46
446,0.00,0.03,34.46
447,0.00,0.03,33.18
448,0.00,0.03,34.46
450,0.00,0.03,34.02
451,0.00,0.03,34.02
452,0.00,0.04,34.02
453,0.00,0.04,34.02
454,0.00,0.03,34.46
455,0.00,0.03,34.02
456,0.00,0.03,34.02
458,0.00,0.03,34.02
459,0.00,0.03,34.02
460,0.00,0.03,34.02
461,0.00,0.03,35.35
462,0.00,0.03,33.18
463,0.00,0.03,35.35
465,0.00,0.03,34.02
466,0.00,0.01,34.02
467,0.00,0.02,34.46
468,0.00,0.02,34.02
469,0.00,0.01,34.46
470,0.00,0.01,34.02
471,0.00,0.01,34.02
473,0.00,0.01,34.02
474,0.00,0.01,34.02
475,0.00,0.01,34.46
476,0.00,0.01,34.46
477,0.00,0.01,34.02
478,0.00,0.01,34.46
480,0.00,0.01,34.02
481,0.00,0.04,34.46
482,0.00,0.06,34.90
483,0.00,0.07,34.02
484,0.00,0.08,34.46
485,0.00,0.07,34.46
486,0.00,0.07,34.46
488,0.00,0.07,34.46
489,0.00,0.07,34.90
490,0.00,0.07,34.46
491,0.00,0.07,34.02
492,0.00,0.07,34.02
493,0.00,0.07,33.18
495,0.00,0.07,34.46
496,0.00,0.07,33.60
497,0.00,0.07,34.46
498,0.00,0.07,34.90
499,0.00,0.07,34.02
500,0.00,0.07,34.02
501,0.00,0.07,34.02
503,0.00,0.07,34.46
504,0.00,0.07,35.35
505,0.00,0.07,33.60
506,0.00,0.07,34.46
507,0.00,0.07,34.46
508,0.00,0.07,34.46
510,0.00,0.07,34.46
511,0.00,0.07,34.02
512,0.00,0.07,34.02
513,0.00,0.07,34.02
514,0.00,0.07,34.02
515,0.00,0.07,34.46
516,0.00,0.07,34.02
518,0.00,0.07,33.60
519,0.00,0.07,34.46
520,0.00,0.07,34.02
521,0.00,0.06,34.46
522,0.00,0.06,34.46
523,0.00,0.06,34.46
525,0.00,0.06,39.76
526,0.00,0.05,34.46
527,0.00,0.06,32.76
528,0.00,0.07,34.46
529,0.00,0.07,34.02
530,0.00,0.07,34.02
531,0.00,0.07,32.76
533,0.00,0.07,34.46
534,0.00,0.07,34.02
535,0.00,0.07,34.46
536,0.00,0.07,33.18
537,0.00,0.07,34.90
538,0.00,0.07,33.60
540,0.00,0.07,34.90
541,0.00,0.07,34.46
542,0.00,0.07,34.02
543,0.00,0.07,34.46
544,0.00,0.07,34.46
545,0.00,0.07,34.46
546,0.00,0.07,34.46
548,0.00,0.07,34.46
549,0.00,0.07,34.46
550,0.00,0.07,34.46
551,0.00,0.07,34.46
552,0.00,0.07,39.76
553,0.00,0.07,34.90
555,0.00,0.07,34.46
556,0.00,0.07,34.46
557,0.00,0.07,33.18
558,0.00,0.07,34.46
559,0.00,0.07,34.46
560,0.00,0.07,34.02
561,0.00,0.07,34.46
563,0.00,0.07,34.46
564,0.00,0.07,34.46
565,0.00,0.07,34.02
566,0.00,0.07,34.02
567,0.00,0.07,34.02
568,0.00,0.07,34.90
570,0.00,0.07,34.46
571,0.05,0.07,34.02
572,0.00,0.07,34.02
573,0.00,0.07,34.46
574,0.00,0.07,34.02
575,0.00,0.07,34.46
577,0.00,0.06,34.02
578,0.00,0.05,34.46
579,0.00,0.05,34.46
580,0.00,0.05,34.02
581,0.00,0.04,34.46
582,0.00,0.05,34.46
583,0.00,0.05,34.46
585,0.00,0.06,34.46
586,0.00,0.07,34.46
587,0.00,0.07,34.46
588,0.00,0.07,34.46
