1, 20.81, -0.02, 30.79
2, 20.75, -0.02, 31.17
3, 20.75, -0.01, 30.79
4, 20.70, -0.02, 31.17
5, 20.70, -0.02, 30.79
7, 20.75, -0.01, 30.79
8, 20.75, -0.02, 30.79
9, 20.75, -0.01, 31.17
10, 20.75, -0.02, 30.41
11, 20.75, -0.01, 30.41
12, 20.75, -0.01, 30.04
14, 20.75, -0.01, 30.04
15, 20.75, -0.02, 30.04
16, 20.70, -0.02, 30.04
17, 20.75, -0.01, 29.67
18, 20.75, -0.02, 30.41
19, 20.75, -0.01, 29.67
20, 20.75, -0.02, 28.95
22, 20.75, -0.02, 29.67
23, 20.70, -0.02, 29.31
24, 20.70, -0.01, 29.31
25, 20.75, -0.01, 28.95
26, 20.75, -0.02, 28.95
27, 20.75, -0.02, 28.95
29, 20.75, -0.02, 28.59
30, 20.75, -0.01, 28.95
31, 20.75, -0.01, 28.59
32, 20.75, -0.01, 28.59
33, 20.70, -0.02, 28.59
34, 20.75, -0.01, 28.25
35, 20.75, -0.02, 28.25
37, 20.75, -0.02, 27.90
38, 20.70, -0.01, 28.25
39, 20.70, -0.02, 27.56
40, 20.75, -0.02, 27.90
41, 20.75, -0.01, 27.90
42, 20.75, -0.01, 27.90
44, 20.75, -0.02, 27.56
45, 20.75, -0.02, 27.90
46, 20.75, -0.02, 27.90
47, 20.75, -0.01, 27.23
48, 20.75, -0.02, 27.56
49, 20.70, -0.01, 27.23
50, 20.75, -0.02, 27.23
52, 20.75, -0.01, 27.23
53, 20.70, -0.01, 26.89
54, 20.70, -0.01, 27.23
55, 20.75, -0.02, 26.89
56, 20.70, -0.01, 27.23
57, 20.70, -0.01, 27.23
58, 20.75, -0.01, 27.56
60, 20.70, -0.01, 26.89
61, 20.75, -0.01, 26.57
62, 20.75, -0.02, 26.89
63, 20.70, -0.01, 26.57
64, 20.70, -0.02, 26.89
65, 20.75, -0.01, 26.24
67, 20.75, -0.02, 26.57
68, 20.70, -0.02, 26.57
69, 20.75, -0.01, 26.89
70, 20.70, -0.01, 26.57
71, 20.75, -0.02, 26.57
72, 20.75, -0.02, 26.57
73, 20.70, -0.01, 26.57
75, 20.70, -0.01, 26.57
76, 20.75, -0.01, 26.57
77, 20.75, -0.01, 26.57
78, 20.75, -0.02, 26.57
79, 20.70, -0.02, 26.57
80, 20.75, -0.01, 26.57
82, 20.75, -0.01, 26.24
83, 20.70, -0.01, 26.24
84, 20.70, -0.01, 26.57
85, 20.70, -0.01, 26.57
86, 20.75, -0.01, 26.89
87, 20.70, -0.01, 25.92
88, 20.70, -0.02, 25.92
90, 20.70, -0.01, 26.24
91, 20.70, -0.02, 26.24
92, 20.75, -0.01, 26.24
93, 20.75, -0.01, 25.92
94, 20.75, -0.01, 26.24
95, 20.75, -0.02, 25.92
97, 20.70, -0.01, 26.24
98, 20.70, -0.02, 26.24
99, 20.70, -0.01, 26.24
100, 20.75, -0.01, 26.57
101, 20.75, -0.01, 26.57
102, 20.75, -0.01, 26.24
103, 20.75, -0.01, 25.92
105, 20.75, -0.01, 25.92
106, 20.70, -0.01, 25.92
107, 20.75, -0.01, 26.24
108, 20.70, -0.01, 26.24
109, 20.70, -0.01, 26.24
110, 20.75, -0.01, 26.24
111, 20.75, -0.01, 25.92
113, 20.70, -0.01, 26.24
114, 20.75, -0.01, 26.24
115, 20.70, -0.01, 25.92
116, 20.75, -0.01, 26.24
117, 20.75, -0.01, 26.24
118, 20.70, -0.01, 26.24
120, 20.70, -0.01, 26.24
121, 20.70, -0.01, 25.92
122, 20.70, -0.01, 25.61
123, 20.70, -0.01, 25.92
124, 20.75, -0.01, 26.24
125, 20.70, -0.01, 25.61
126, 20.70, -0.01, 25.92
128, 20.70, -0.02, 25.92
129, 20.70, -0.01, 25.92
130, 20.70, -0.01, 25.92
131, 20.70, -0.01, 26.24
132, 20.70, -0.01, 25.92
133, 20.70, -0.01, 25.92
135, 20.75, -0.02, 26.24
136, 20.70, -0.01, 25.61
137, 20.70, -0.01, 25.92
138, 20.70, -0.01, 25.92
139, 20.70, -0.02, 25.92
140, 20.70, -0.01, 25.92
