1, 13.12, -0.01, 19.21
2, 13.28, -0.01, 19.21
3, 12.85, -0.01, 18.71
4, 12.26, -0.01, 19.45
5, 12.31, -0.01, 19.21
7, 12.69, -0.01, 19.45
8, 12.47, 0.00, 19.71
9, 12.69, 0.00, 19.71
10, 12.42, 0.01, 19.71
11, 11.88, 0.01, 19.21
12, 11.67, 0.01, 19.45
13, 12.10, 0.01, 19.45
15, 12.42, 0.01, 19.45
16, 12.63, 0.00, 19.45
17, 12.47, 0.00, 19.45
18, 12.53, -0.01, 18.96
19, 12.10, -0.00, 19.21
20, 12.90, -0.00, 19.21
22, 12.10, -0.00, 19.21
23, 12.47, -0.01, 18.96
24, 12.80, -0.01, 18.96
25, 13.06, -0.01, 18.96
26, 12.20, -0.00, 19.21
27, 12.26, -0.01, 19.21
28, 12.69, -0.01, 19.21
30, 12.96, -0.01, 19.21
31, 13.12, -0.01, 19.21
32, 12.90, -0.01, 18.96
33, 12.42, -0.01, 19.21
34, 12.10, -0.01, 18.96
35, 12.53, -0.01, 18.96
37, 12.90, -0.01, 19.21
38, 13.12, -0.01, 19.21
39, 12.90, -0.01, 19.21
40, 12.37, -0.01, 19.21
41, 12.15, -0.01, 19.21
42, 12.58, -0.01, 19.21
43, 12.96, -0.01, 18.96
45, 13.17, -0.01, 18.96
46, 12.69, -0.01, 18.96
47, 12.15, -0.01, 18.71
48, 12.31, -0.01, 18.96
49, 13.12, -0.00, 19.21
50, 12.63, -0.01, 18.47
52, 12.10, -0.01, 19.21
53, 12.42, -0.01, 18.96
54, 12.80, -0.01, 18.96
55, 13.12, -0.01, 19.21
56, 13.01, -0.00, 19.21
57, 12.42, -0.01, 18.96
58, 12.10, -0.01, 18.96
60, 12.53, -0.01, 18.96
61, 12.90, -0.00, 18.96
62, 13.12, -0.01, 19.21
63, 13.01, -0.01, 18.96
64, 12.47, -0.01, 18.96
65, 12.10, -0.00, 19.21
66, 12.42, -0.01, 19.21
68, 12.85, -0.01, 18.47
69, 13.06, -0.01, 18.96
70, 13.06, -0.01, 19.21
71, 12.58, -0.01, 18.96
72, 12.15, -0.01, 19.21
73, 13.01, -0.01, 18.96
75, 13.12, -0.01, 18.71
76, 12.63, -0.01, 19.21
77, 12.15, -0.01, 19.21
78, 12.31, -0.01, 19.21
79, 12.74, -0.01, 18.96
80, 13.01, -0.00, 19.21
81, 13.17, -0.01, 18.96
83, 12.74, -0.01, 19.21
84, 12.20, -0.01, 18.96
85, 12.26, -0.01, 18.71
86, 12.69, -0.00, 18.96
87, 12.96, -0.01, 18.96
88, 13.12, -0.01, 19.21
90, 12.85, -0.01, 18.96
91, 12.37, -0.01, 19.45
92, 12.15, -0.01, 18.71
93, 12.58, -0.01, 19.21
94, 12.96, -0.01, 18.96
95, 13.17, -0.00, 19.21
96, 12.37, -0.01, 19.21
98, 12.74, -0.01, 18.71
99, 13.06, -0.00, 19.21
100, 13.06, -0.01, 18.96
101, 12.47, -0.00, 19.21
102, 12.15, -0.01, 19.21
103, 12.63, -0.01, 18.96
105, 13.01, -0.01, 19.21
106, 13.12, -0.01, 18.96
107, 12.47, -0.01, 19.21
108, 12.15, -0.01, 19.21
109, 12.63, -0.01, 18.96
110, 13.01, -0.01, 19.21
111, 13.12, -0.01, 18.96
113, 12.47, -0.01, 19.21
114, 12.15, -0.01, 19.21
115, 12.69, -0.01, 19.21
116, 13.01, -0.01, 19.21
117, 13.06, -0.00, 18.96
118, 12.42, -0.01, 18.96
119, 12.96, -0.00, 19.21
121, 13.17, -0.01, 19.45
122, 12.53, -0.01, 18.96
123, 12.10, -0.01, 19.21
124, 12.58, -0.01, 18.96
125, 13.01, -0.01, 18.96
126, 12.96, -0.01, 19.21
128, 12.26, -0.01, 18.96
129, 12.37, -0.01, 18.71
130, 12.85, -0.01, 19.21
131, 13.17, -0.01, 18.96
132, 12.58, -0.00, 18.96
133, 12.10, -0.01, 18.96
134, 12.69, -0.01, 18.96
136, 12.96, -0.01, 19.21
137, 12.85, -0.00, 18.96
138, 12.10, -0.00, 18.71
139, 12.42, -0.01, 18.23
140, 12.90, -0.01, 18.71
141, 13.06, -0.01, 18.96
143, 12.63, -0.00, 18.96
144, 13.06, -0.00, 18.96
145, 12.96, -0.01, 18.47
146, 12.15, -0.01, 18.71
147, 12.58, -0.01, 18.71
148, 13.01, -0.01, 18.96
149, 12.96, -0.01, 18.96
151, 12.15, -0.01, 19.45
152, 12.58, -0.01, 19.21
153, 13.01, -0.01, 19.21
154, 12.85, -0.01, 18.96
155, 12.10, -0.01, 18.96
156, 12.74, -0.01, 18.96
158, 13.17, -0.01, 18.96
159, 12.58, -0.01, 19.21
160, 12.31, -0.01, 18.96
161, 12.90, -0.01, 18.96
162, 13.12, -0.00, 18.96
163, 12.26, -0.01, 18.96
164, 13.17, -0.01, 18.96
166, 13.06, -0.01, 18.96
167, 12.20, -0.01, 19.71
168, 12.63, -0.01, 18.96
169, 13.12, -0.00, 18.71
170, 12.53, -0.01, 18.96
171, 12.37, -0.01, 18.96
173, 12.96, -0.01, 18.96
174, 12.85, -0.01, 19.21
175, 12.04, -0.01, 18.96
176, 12.80, -0.01, 19.21
177, 13.12, -0.01, 18.96
178, 12.20, -0.01, 18.71
179, 12.58, -0.01, 18.96
181, 13.06, -0.00, 18.96
182, 12.69, -0.01, 18.96
183, 12.15, -0.01, 18.96
184, 12.85, -0.00, 19.21
185, 13.12, -0.01, 19.21
186, 12.26, -0.01, 18.71
188, 13.12, -0.01, 18.96
189, 12.42, -0.01, 18.96
190, 12.47, -0.01, 18.96
191, 13.06, -0.01, 18.71
192, 12.74, -0.01, 18.71
193, 12.15, -0.01, 18.96
194, 12.85, -0.01, 19.21
196, 13.06, -0.01, 18.96
197, 12.15, -0.01, 19.45
198, 12.69, -0.00, 18.96
199, 13.12, -0.01, 18.71
200, 12.37, -0.00, 18.96
201, 12.58, -0.01, 18.96
202, 13.12, -0.01, 18.71
204, 12.47, -0.01, 19.21
205, 12.47, -0.01, 18.96
206, 13.06, -0.01, 18.96
207, 12.47, -0.01, 19.71
208, 12.47, -0.01, 18.71
209, 13.06, -0.01, 18.96
211, 12.58, -0.01, 18.96
212, 13.17, -0.01, 19.21
213, 12.26, -0.01, 18.47
214, 12.69, -0.01, 18.96
215, 13.12, -0.01, 19.21
216, 12.10, -0.01, 19.21
217, 12.80, -0.01, 18.71
219, 13.01, -0.01, 19.21
220, 12.10, -0.01, 18.71
221, 12.85, -0.01, 18.71
222, 12.90, -0.01, 18.96
223, 12.15, -0.00, 18.96
224, 12.90, -0.01, 18.71
226, 12.74, -0.00, 18.96
227, 12.26, -0.00, 18.96
228, 13.01, -0.01, 18.71
229, 12.53, -0.01, 18.71
230, 12.53, -0.01, 18.96
231, 13.06, -0.01, 18.96
232, 12.74, -0.00, 18.96
234, 13.01, -0.01, 18.96
235, 12.10, -0.01, 18.96
236, 12.90, -0.01, 19.21
237, 12.74, -0.01, 19.45
238, 12.26, -0.00, 18.71
239, 13.01, -0.01, 18.96
241, 12.47, -0.00, 18.71
242, 12.53, -0.01, 18.96
243, 13.17, -0.01, 18.96
244, 12.20, -0.01, 18.71
245, 12.80, -0.00, 18.71
246, 12.96, -0.01, 18.96
247, 12.15, -0.01, 18.96
249, 12.96, -0.01, 19.21
250, 12.63, -0.00, 18.96
251, 12.53, -0.01, 18.96
252, 13.12, -0.01, 18.96
253, 12.31, -0.00, 18.96
254, 12.69, -0.01, 19.21
256, 12.20, -0.01, 18.47
257, 12.96, -0.01, 18.96
258, 12.69, -0.01, 19.21
259, 12.42, -0.00, 19.21
260, 13.06, -0.01, 19.21
261, 12.37, -0.01, 18.71
262, 12.63, -0.01, 18.71
264, 13.17, -0.01, 18.71
265, 12.10, -0.01, 18.96
266, 12.90, -0.01, 18.71
267, 12.74, -0.01, 18.96
268, 12.37, -0.01, 18.71
269, 13.12, -0.00, 18.71
271, 12.26, -0.01, 19.21
272, 12.74, -0.01, 18.96
273, 12.90, -0.01, 18.96
274, 12.26, -0.01, 18.71
275, 13.06, -0.01, 19.21
276, 12.26, -0.01, 19.21
277, 12.80, -0.01, 18.96
279, 12.31, -0.01, 18.96
280, 13.06, -0.01, 18.96
281, 12.10, -0.01, 19.21
282, 12.85, -0.01, 18.71
283, 12.63, -0.01, 19.21
284, 12.58, -0.01, 18.71
286, 13.12, -0.01, 19.21
287, 12.20, -0.01, 19.21
288, 13.06, -0.01, 18.96
289, 12.20, -0.01, 18.96
290, 12.80, -0.01, 18.96
291, 12.74, -0.01, 19.21
